draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
1863,0.6073857726,0.2122850891,0.5690804141,1.138160828,78.19706884,4.603753124,-0.2045461288
1864,0.6586247969,0.2540221085,0.6076671716,1.215334343,73.17225848,4.919897342,-0.2894952788
1865,0.7156578255,0.2198303225,0.6810585529,1.362117106,68.94632918,5.221452748,-0.3592423073
1866,0.6419661843,0.2698461865,0.5824977402,1.16499548,74.44706871,4.835650432,-0.2681284881
1867,0.6457960935,0.256814728,0.5925358975,1.185071795,74.25535758,4.848135026,-0.2713504519
1868,0.7304053191,0.2788638386,0.6750754696,1.350150939,67.22046339,5.355512025,-0.3871863151
1869,0.6708909544,0.2176200616,0.6346149868,1.269229974,72.49989029,4.965524755,-0.3007076257
1870,0.6126903959,0.2001138665,0.5790889065,1.158177813,77.78241353,4.628295571,-0.2116247963
1871,0.6540376248,0.2282752298,0.6129075249,1.22581505,73.82594115,4.876334719,-0.2785562964
1872,0.6779202397,0.2148798327,0.6429638473,1.285927695,71.94647736,5.003719615,-0.3099052854
1873,0.6470616324,0.2276886521,0.6056786556,1.211357311,74.43684357,4.83631469,-0.2683004115
1874,0.6428199759,0.1763134132,0.6181675353,1.236335071,75.20947749,4.786630781,-0.2552858288
1875,0.6491209643,0.2324855974,0.6060597936,1.212119587,74.21222061,4.850953078,-0.2720750095
1876,0.6088870745,0.1918260604,0.5778808112,1.155761622,78.19830156,4.603680551,-0.2045250687
1877,0.7063287483,0.3089399675,0.6351821764,1.270364353,68.60194489,5.247664633,-0.3648451796
