draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
530,0.6207480162,0.3447464204,0.5162150766,1.032430153,75.31021783,4.780227841,-0.253585443
531,0.6281120935,0.301862258,0.5508211862,1.101642372,75.29809556,4.780997412,-0.2537900953
532,0.606643828,0.2725590274,0.5419670752,1.08393415,77.7152599,4.632294873,-0.2127701568
533,0.6452555024,0.2519237052,0.5940447039,1.188089408,74.35577283,4.841587765,-0.2696632149
534,0.6178279621,0.2272538465,0.5745146474,1.149029295,77.08768473,4.670006646,-0.2234596279
535,0.6293063855,0.3014591129,0.5524028694,1.104805739,75.19269066,4.787699401,-0.2555690956
536,0.6191694096,0.1980125224,0.586653048,1.173306096,77.19197099,4.663697472,-0.2216851457
537,0.5874664945,0.2613803704,0.5261151814,1.052230363,79.7521345,4.513985767,-0.1779068859
538,0.6201568246,0.2924166949,0.546888438,1.093776876,76.17374009,4.726038128,-0.2389785246
539,0.6744185319,0.2923308839,0.6077688792,1.215537758,71.37430044,5.043832272,-0.319384391
540,0.6259405092,0.2504784718,0.5736393085,1.147278617,76.11504613,4.729682478,-0.2399731196
541,0.6109596219,0.2215821581,0.5693619295,1.138723859,77.78353717,4.628228711,-0.2116056292
542,0.5931330991,0.3015298395,0.5107706228,1.021541246,78.72752721,4.572733487,-0.1954749948
543,0.5794288805,0.2497455586,0.522843173,1.045686346,80.68730313,4.461668516,-0.1618225065
544,0.5413522915,0.2731679014,0.4673773648,0.9347547297,84.73585558,4.248496667,-0.09174744695
545,0.6434099611,0.2210063704,0.604261998,1.208523996,74.81748273,4.811709601,-0.2618947097
546,0.5976825103,0.2587101917,0.5387888453,1.077577691,78.74461753,4.571741045,-0.1951824579
547,0.5725206676,0.3045866709,0.4847750765,0.969550153,80.88484413,4.450772007,-0.1584192523
548,0.6110064563,0.2960124299,0.5345142944,1.069028589,77.00747597,4.67487079,-0.2248239164
549,0.5882165519,0.3254199317,0.4900005919,0.9800011838,78.91526681,4.561854944,-0.1922604883
550,0.6164260179,0.3132951294,0.5308739939,1.061747988,76.2421598,4.721796982,-0.237818806
551,0.5849466824,0.2566352831,0.5256433702,1.05128674,80.05524382,4.49689468,-0.1726985587
